fico_score,income,debt_to_income,num_open_trades,utilization_rate,inquiries_last_6m,loan_amount,term,apr,channel,product_type,employment_length,state,age,default_12m
703,115030,0.34,16,0.09,4,12929,36,17.4,Direct,Auto,31,IL,28,0
793,175008,0.44,7,0.56,4,48486,60,31.38,Mail,Debt_Consolidation,36,PA,25,0
765,43306,0.15,1,0.97,0,28537,36,34.23,Partner,Personal,24,GA,50,1
833,28885,0.75,12,0.09,4,5581,60,10.12,Direct,Home_Improvement,0,Other,63,0
793,51698,0.7,12,0.57,3,3933,36,9.81,Direct,Home_Improvement,30,TX,68,0
724,159805,0.38,20,0.07,4,36770,36,17.38,Direct,Debt_Consolidation,31,NY,24,0
742,141623,0.57,17,0.65,8,42203,36,9.39,Direct,Home_Improvement,37,Other,74,0
827,65391,0.43,14,0.9,2,10896,36,8.85,Direct,Personal,27,Other,64,0
601,108179,0.75,4,0.16,0,14689,36,5.57,Direct,Personal,23,Other,74,0
644,159723,0.48,13,0.25,4,4983,36,7.15,Partner,Debt_Consolidation,25,PA,37,0
647,76084,0.37,0,0.79,6,30942,60,13.84,Partner,Personal,0,PA,75,0
727,165598,0.15,8,0.51,0,7837,60,12.97,Direct,Auto,26,TX,33,0
612,23852,0.7,6,0.49,7,35437,60,16.73,Direct,Personal,33,NY,22,0
631,20782,0.46,16,0.79,8,24901,36,34.54,Direct,Home_Improvement,37,OH,37,0
709,80164,0.02,10,0.36,3,21178,36,30.32,Direct,Personal,35,NY,62,0
593,100629,0.15,3,0.78,1,5016,36,17.0,Mail,Personal,18,NY,23,0
624,62344,0.3,9,1.2,2,23828,36,6.52,Partner,Personal,34,MI,30,0
696,64635,0.3,11,0.41,6,17241,60,34.76,Partner,Debt_Consolidation,7,IL,32,0
727,28173,0.65,7,0.86,9,24009,36,5.14,Direct,Debt_Consolidation,18,NC,47,0
828,187053,0.42,8,0.6,,49389,60,5.21,Direct,Home_Improvement,15,NY,29,1
736,199175,0.34,2,0.55,7,38634,36,18.34,Direct,Home_Improvement,2,MI,37,1
743,118171,0.41,19,0.47,10,12194,36,22.4,Partner,Auto,11,CA,73,0
769,124723,0.48,5,0.11,10,36265,36,24.5,Partner,Debt_Consolidation,9,GA,74,0
785,142432,0.51,17,0.35,7,38427,36,11.05,Mail,Business,23,FL,56,0
742,31305,0.09,13,0.37,10,37645,36,31.25,Mail,Auto,9,Other,59,0
800,165651,0.01,2,0.25,0,30820,36,29.21,Partner,Debt_Consolidation,40,MI,48,1
687,183691,0.65,19,0.09,0,38131,36,6.2,Direct,Debt_Consolidation,14,PA,54,0
792,101650,0.01,16,0.47,9,10418,36,13.47,Mail,Home_Improvement,3,Other,75,0
576,82617,0.12,12,0.17,8,26917,36,25.17,Mail,Auto,11,OH,42,0
806,196277,0.19,12,0.83,8,22036,36,7.29,Partner,Personal,11,CA,65,0
799,143526,0.36,17,0.69,4,28938,36,21.08,Mail,Business,37,Other,45,0
587,53316,0.46,20,0.13,0,5491,36,9.62,Partner,Debt_Consolidation,23,FL,31,1
722,86563,0.61,7,0.52,9,30173,60,22.92,Partner,Personal,21,OH,57,0
675,55260,0.25,12,0.15,9,34559,36,29.58,Direct,Home_Improvement,35,MI,63,0
760,185849,0.41,15,0.17,7,13375,36,10.8,Direct,Personal,8,MI,33,0
594,103074,0.77,17,0.47,8,31903,36,14.34,Partner,Personal,30,PA,61,1
812,165723,0.39,0,0.91,0,16057,36,7.36,Direct,Home_Improvement,40,GA,34,0
784,151650,0.25,0,0.43,2,4699,36,28.16,Direct,Debt_Consolidation,21,Other,44,0
688,37534,0.66,6,0.62,9,10077,36,5.9,Direct,Debt_Consolidation,11,FL,61,1
839,172816,0.56,18,0.77,0,29171,60,5.45,Direct,Business,33,IL,50,0
650,66339,0.59,3,0.14,5,17069,60,6.53,Partner,Home_Improvement,37,TX,66,0
733,122147,0.17,9,0.74,5,17794,36,16.35,Direct,Business,29,IL,32,0
841,128189,0.27,20,0.17,0,29122,36,18.68,Direct,Auto,30,CA,75,0
589,158196,0.3,5,0.26,5,40064,36,11.19,Partner,Personal,24,NY,72,0
609,41989,0.58,18,0.14,1,4960,36,5.96,Direct,Personal,6,Other,40,0
843,31015,0.43,10,0.36,3,6993,60,20.07,Mail,Home_Improvement,21,PA,75,0
704,138026,,10,0.04,6,15376,36,30.42,Direct,Debt_Consolidation,36,FL,35,0
682,158206,0.12,8,0.22,6,28434,36,6.65,Mail,Auto,24,MI,39,1
561,193226,0.61,7,0.12,9,40148,60,31.12,Mail,Personal,20,FL,66,0
648,79492,0.75,5,0.06,8,14695,36,26.26,Partner,Home_Improvement,9,Other,31,1
806,73838,0.75,17,0.8,8,24858,36,20.26,Direct,Business,29,PA,33,1
621,151180,0.68,0,0.72,8,3878,36,14.17,Partner,Debt_Consolidation,17,Other,34,1
620,64717,0.03,7,1.0,1,12445,36,5.13,Direct,Business,19,CA,48,0
621,60271,0.11,10,0.81,5,14001,60,25.04,Partner,Debt_Consolidation,1,GA,57,1
555,154671,0.32,2,0.52,10,1632,36,12.04,Partner,Debt_Consolidation,26,FL,22,0
660,189282,0.34,10,1.0,2,47489,60,17.47,Direct,Debt_Consolidation,12,PA,66,1
831,192118,0.11,7,0.89,0,32209,36,34.53,Direct,Personal,26,Other,36,1
697,63702,0.66,19,0.48,5,47841,36,13.47,Partner,Home_Improvement,38,TX,42,1
627,130155,0.15,14,0.35,10,28826,36,16.07,Mail,Home_Improvement,26,PA,47,0
737,196542,0.75,11,0.95,8,19805,60,21.54,Partner,Debt_Consolidation,29,IL,70,0
604,163864,0.09,2,0.76,4,10849,60,23.02,Direct,Business,32,Other,39,0
575,73254,0.35,2,0.16,10,11169,36,20.87,Direct,Auto,25,IL,42,1
731,77077,0.08,11,0.63,1,19580,36,22.96,Direct,Business,7,FL,73,0
777,174119,0.36,10,0.61,5,36238,60,16.9,Mail,Auto,0,TX,59,1
679,49803,0.44,20,0.08,8,40270,36,14.54,Partner,Debt_Consolidation,15,TX,35,0
770,44424,0.61,0,0.06,2,17742,60,31.2,Partner,Personal,31,NY,28,1
824,81173,0.67,0,0.25,7,8146,60,13.38,Mail,Auto,23,Other,58,0
563,124069,0.07,4,0.65,6,32295,36,13.04,Direct,Auto,36,Other,58,0
830,147253,0.54,4,0.24,,6422,36,14.4,Direct,Home_Improvement,17,NY,39,0
682,99271,0.32,9,0.12,8,4626,36,33.64,Mail,Debt_Consolidation,25,PA,56,0
607,36625,0.2,0,0.5,9,10622,60,22.75,Mail,Debt_Consolidation,16,TX,74,1
566,169619,0.64,12,0.45,1,7900,36,34.68,Partner,Auto,21,GA,59,1
627,157466,0.09,20,0.71,4,18084,36,30.76,Mail,Debt_Consolidation,15,PA,31,0
679,29571,0.18,4,0.4,6,28742,60,13.39,Direct,Personal,22,Other,48,0
688,83381,0.2,14,0.99,,18058,36,26.35,Direct,Debt_Consolidation,5,PA,74,0
800,190766,0.44,16,0.95,8,34691,60,30.89,Mail,Business,36,Other,66,0
595,73618,0.1,2,0.11,2,15473,36,25.25,Partner,Personal,34,Other,37,0
673,26015,0.21,0,0.63,6,32912,60,19.25,Partner,Debt_Consolidation,7,CA,59,0
693,37661,0.72,14,0.86,2,49965,36,16.71,Direct,Home_Improvement,36,MI,44,0
692,152057,0.53,19,0.29,0,22877,36,28.95,Partner,Personal,37,TX,58,1
688,152917,0.7,4,0.1,3,1800,36,15.79,Partner,Personal,18,NY,64,0
652,37715,0.64,6,0.87,0,16537,36,15.11,Mail,Auto,27,CA,28,0
673,91963,0.17,11,0.16,2,47979,60,23.04,Partner,Auto,39,TX,68,0
624,47674,0.04,6,0.56,2,44114,36,20.72,Partner,Home_Improvement,,NY,57,1
721,151511,0.23,8,0.18,1,34038,36,11.54,Direct,Auto,19,FL,54,0
771,121493,0.2,20,0.84,2,24896,36,6.84,Direct,Auto,0,NY,70,0
644,73120,0.74,7,0.55,8,40551,36,15.61,Direct,Personal,7,OH,69,1
584,61588,0.68,17,0.7,5,4513,36,14.76,Direct,Auto,25,FL,32,0
629,188595,0.31,6,0.07,5,1985,36,14.01,Direct,Personal,25,CA,55,0
654,152510,0.67,1,0.55,6,41895,60,30.52,Direct,Debt_Consolidation,25,FL,59,0
801,117021,0.19,10,0.08,4,25608,36,25.28,Partner,Personal,0,Other,23,0
596,35840,0.33,0,0.39,4,19389,36,9.74,Partner,Auto,18,OH,25,1
678,88046,0.67,17,0.91,6,43473,36,15.43,Partner,Business,7,MI,25,0
719,167909,0.16,19,0.8,0,33564,36,23.02,Partner,Personal,25,NY,45,0
603,116787,0.52,9,0.65,9,10699,36,17.63,Partner,Debt_Consolidation,5,CA,54,1
601,58204,0.11,19,0.82,3,39823,36,31.28,Mail,Home_Improvement,17,CA,66,0
657,36056,0.58,6,0.01,8,4659,60,5.57,Mail,Debt_Consolidation,11,GA,62,0
690,65847,0.4,3,0.38,7,5532,36,7.0,Partner,Auto,7,Other,72,1
606,88801,0.17,20,0.4,7,13899,36,25.67,Direct,Auto,27,NY,46,0
728,24992,0.45,4,0.86,2,3113,60,21.08,Direct,Auto,14,NY,72,1
676,193339,0.61,18,0.43,0,9133,60,11.76,Partner,Auto,25,Other,37,0
763,190500,0.05,19,0.97,7,46577,36,7.6,Mail,Home_Improvement,24,IL,64,0
703,50095,0.4,9,0.61,0,29792,36,23.69,Partner,Personal,18,TX,24,0
590,86762,0.65,18,0.5,4,27478,36,10.52,Direct,Debt_Consolidation,16,IL,66,1
717,105759,0.2,6,0.66,10,15293,36,31.16,Direct,Business,34,OH,32,1
735,61322,0.7,1,0.58,4,29525,36,16.92,Partner,Auto,25,Other,57,0
778,115015,0.71,4,0.38,,4672,36,17.3,Direct,Home_Improvement,1,CA,46,0
736,46795,0.66,5,0.98,5,35274,60,34.39,Direct,Personal,33,IL,71,1
702,194524,0.2,14,0.86,9,30447,60,6.82,Partner,Auto,,PA,63,1
649,159971,0.31,16,0.79,0,18687,60,12.85,Direct,Auto,5,OH,35,0
753,173303,0.59,18,0.5,4,29994,36,7.48,Partner,Personal,38,FL,43,0
559,24987,0.65,7,0.86,3,7328,36,33.94,Direct,Personal,17,FL,45,1
703,123531,0.65,20,0.22,2,33373,36,15.38,Direct,Auto,23,TX,36,0
608,178489,0.33,15,0.25,4,5767,36,26.47,Direct,Auto,16,PA,62,0
759,76803,0.67,8,0.59,2,26927,60,31.32,Mail,Debt_Consolidation,29,CA,34,0
813,88317,0.47,12,0.4,0,4757,36,13.07,Direct,Debt_Consolidation,12,NC,55,0
838,114172,0.74,11,0.33,0,36399,60,10.72,Partner,Personal,28,CA,32,0
780,79893,,10,0.32,10,39250,36,13.12,Partner,Home_Improvement,22,Other,53,0
580,168388,0.71,18,0.38,10,37486,36,21.74,Mail,Personal,30,NC,28,1
662,133438,0.13,16,0.78,2,33316,60,6.13,Partner,Debt_Consolidation,13,NC,27,0
725,62533,0.59,8,0.9,1,9331,36,21.19,Partner,Personal,28,OH,68,0
597,69084,0.48,12,0.83,1,12481,60,34.26,Direct,Business,10,Other,38,0
652,157824,0.11,13,0.92,0,29613,60,13.43,Partner,Debt_Consolidation,11,TX,45,1
828,174222,0.66,18,0.46,8,26812,36,33.94,Direct,Debt_Consolidation,31,TX,48,1
555,29161,0.22,19,0.26,4,18264,36,27.04,Direct,Debt_Consolidation,36,MI,69,1
685,169130,0.51,14,0.09,8,7077,36,20.94,Partner,Personal,20,NY,49,1
650,101723,0.19,1,0.66,8,32882,36,17.12,Partner,Auto,40,MI,32,1
848,143048,0.29,20,0.1,8,13034,36,27.87,Partner,Personal,2,IL,75,1
682,26564,0.74,3,0.37,7,22607,36,31.79,Direct,Personal,17,FL,52,0
632,135918,0.23,13,0.47,0,2976,36,9.93,Partner,Auto,19,FL,32,0
611,103387,0.6,13,0.23,4,2703,60,15.51,Direct,Auto,4,FL,44,0
616,160272,0.31,17,0.31,3,40051,36,34.17,Partner,Home_Improvement,35,NC,31,1
805,115157,0.64,18,0.48,2,21887,36,26.99,Direct,Debt_Consolidation,21,CA,69,1
761,51922,0.55,4,0.36,9,31502,36,34.53,Direct,Business,34,FL,41,0
623,87375,0.46,0,0.44,10,27562,36,10.17,Direct,Home_Improvement,39,PA,33,0
633,112255,0.69,2,0.21,2,37691,36,26.4,Partner,Personal,33,FL,74,1
632,131585,0.11,18,0.91,8,43337,60,12.65,Direct,Personal,35,FL,48,0
639,88406,0.36,5,0.27,10,11818,36,5.78,Partner,Auto,32,MI,58,0
716,186999,0.4,10,0.38,0,35707,36,24.55,Direct,Auto,,GA,46,1
631,79060,0.39,3,0.7,0,14186,60,28.86,Direct,Auto,28,TX,28,0
663,42203,0.19,13,0.39,0,30759,36,25.15,Direct,Personal,25,CA,27,0
837,150074,0.0,1,0.58,9,2475,36,9.38,Partner,Personal,32,PA,33,0
551,155864,0.69,14,0.24,7,33332,36,28.94,Direct,Auto,24,PA,26,1
845,49219,0.11,11,0.41,4,45312,36,30.44,Direct,Home_Improvement,6,IL,33,0
766,74983,0.04,9,0.11,4,1877,36,19.21,Mail,Auto,3,NC,37,0
611,196691,0.78,17,0.65,8,37932,36,26.61,Mail,Debt_Consolidation,25,TX,45,0
719,136890,0.7,16,0.7,0,8334,36,7.33,Partner,Personal,9,Other,58,0
687,162721,0.53,14,0.21,7,42740,36,34.04,Partner,Home_Improvement,34,PA,25,0
776,100246,0.06,7,0.59,2,1960,60,31.01,Mail,Business,24,MI,30,0
748,28612,0.77,20,0.9,8,36003,60,25.99,Partner,Debt_Consolidation,26,Other,38,1
795,85563,0.78,12,0.51,8,19116,36,27.15,Direct,Auto,33,GA,44,0
566,158587,0.66,1,0.78,4,3198,36,22.91,Mail,Personal,9,CA,31,0
760,44246,0.75,1,0.85,0,16948,60,25.48,Partner,Debt_Consolidation,8,NC,69,0
845,61704,0.3,11,1.41,0,16266,36,26.39,Mail,Personal,32,Other,70,1
656,45424,0.18,0,0.5,6,47635,36,11.93,Direct,Auto,6,CA,55,0
609,132893,0.41,13,0.31,6,10113,36,24.01,Partner,Personal,39,MI,54,1
673,161468,0.15,6,0.15,9,49778,60,27.29,Mail,Auto,36,NY,24,0
556,108041,0.17,8,0.08,7,17813,36,30.04,Direct,Auto,21,NY,69,0
568,172163,0.38,20,0.7,8,35307,36,12.41,Direct,Auto,4,CA,33,0
693,142606,0.27,17,0.86,3,15156,36,12.91,Partner,Debt_Consolidation,7,TX,67,0
849,62928,0.38,2,0.71,2,11670,36,20.28,Direct,Home_Improvement,26,MI,39,0
842,66573,0.41,8,0.51,10,30518,36,15.97,Direct,Debt_Consolidation,11,NY,31,0
619,193588,0.34,0,0.72,8,6587,36,14.24,Direct,Home_Improvement,7,IL,22,0
700,154999,0.66,5,0.02,3,19439,36,7.08,Direct,Debt_Consolidation,11,Other,21,0
671,77895,0.1,10,0.59,7,22777,36,16.99,Direct,Debt_Consolidation,37,GA,33,0
790,127552,0.03,20,0.58,7,14264,36,30.88,Direct,Business,37,CA,38,0
636,52508,0.07,4,0.17,10,7369,36,26.29,Direct,Business,4,CA,66,0
594,192123,0.12,10,0.04,1,35551,60,30.53,Mail,Auto,30,OH,28,1
741,125919,0.19,15,0.6,6,25407,36,17.57,Direct,Personal,25,CA,68,1
689,72090,0.09,16,0.47,0,1517,36,11.11,Partner,Debt_Consolidation,9,IL,48,1
769,137383,0.01,13,0.98,3,26056,36,24.19,Partner,Auto,26,IL,72,0
680,43623,0.61,11,0.9,7,35992,36,8.4,Mail,Home_Improvement,34,FL,57,1
643,140848,0.52,3,0.5,0,9240,36,12.39,Direct,Debt_Consolidation,22,IL,35,1
572,117533,0.36,6,0.17,5,41141,36,7.54,Direct,Personal,31,Other,54,0
845,113877,0.37,5,0.65,5,31128,60,11.11,Partner,Business,40,FL,61,0
683,174262,0.52,9,0.79,1,25204,36,8.07,Partner,Home_Improvement,6,OH,44,1
685,68040,0.0,13,0.23,9,13673,60,16.92,Direct,Personal,35,GA,46,1
798,134607,0.14,11,0.88,10,2760,36,32.59,Mail,Debt_Consolidation,9,CA,29,0
711,128456,0.11,16,0.74,6,26079,36,23.76,Direct,Auto,36,Other,38,0
596,49351,0.72,20,0.13,2,33371,36,33.38,Direct,Debt_Consolidation,28,PA,41,1
687,160464,0.28,1,0.57,0,9460,36,22.87,Direct,Personal,4,CA,30,1
660,61687,0.03,3,0.83,7,14073,60,34.53,Partner,Auto,11,NY,71,0
799,131425,0.35,19,0.76,10,34266,36,17.49,Partner,Home_Improvement,38,Other,26,0
562,112841,0.1,14,0.67,5,47697,60,22.38,Direct,Business,30,TX,36,0
620,171144,0.09,18,0.72,5,19320,36,20.08,Partner,Home_Improvement,18,Other,29,0
841,163209,0.16,9,0.07,2,12839,60,32.15,Direct,Auto,24,TX,21,0
588,47534,0.51,3,0.9,10,41541,36,14.48,Direct,Personal,23,CA,67,1
553,92017,0.38,20,0.56,7,13700,36,6.94,Partner,Personal,6,GA,60,0
775,86100,0.12,0,0.73,10,9416,36,5.8,Partner,Debt_Consolidation,40,NC,29,0
593,125795,0.72,19,0.33,10,41760,60,21.19,Direct,Home_Improvement,38,Other,52,0
605,135868,0.24,11,0.62,1,43171,36,11.05,Direct,Home_Improvement,0,GA,27,0
614,41747,0.26,19,0.97,2,48071,60,30.3,Partner,Home_Improvement,5,CA,36,0
672,184953,0.33,1,0.4,3,24140,36,33.6,Partner,Personal,31,CA,26,1
762,144568,0.74,11,0.27,4,33596,60,10.9,Direct,Auto,38,IL,23,0
604,75851,0.17,0,0.38,7,1917,60,11.98,Partner,Debt_Consolidation,30,FL,36,1
831,83444,0.67,20,0.7,0,24039,60,22.51,Direct,Home_Improvement,27,CA,55,0
788,184941,0.7,15,0.21,5,7695,36,21.61,Direct,Auto,34,NY,61,0
733,67906,0.64,11,0.68,10,35161,36,18.04,Partner,Business,20,FL,47,1
741,62977,0.34,7,0.54,1,28195,36,24.1,Mail,Business,11,IL,33,1
641,69366,0.28,18,0.86,8,31190,36,25.48,Partner,Personal,3,NY,61,0
568,142068,0.36,17,0.52,7,38727,36,8.59,Partner,Debt_Consolidation,1,CA,53,1
819,71944,0.63,9,0.89,1,1598,36,5.13,Direct,Business,18,TX,72,0
726,122756,0.43,18,0.37,7,8037,36,23.74,Mail,Auto,5,OH,59,1
750,125419,0.04,7,0.3,0,25991,36,22.22,Direct,Home_Improvement,33,NC,50,0
844,89467,0.55,12,0.78,0,47080,60,6.09,Direct,Auto,22,PA,52,0
655,167265,0.11,0,0.52,3,28974,36,30.95,Mail,Personal,36,TX,59,0
718,94254,0.77,2,0.91,1,42770,36,23.85,Direct,Business,19,Other,60,0
619,137943,0.55,8,0.36,4,47031,36,33.91,Direct,Business,13,Other,62,0
700,187942,0.67,0,0.14,3,5762,36,11.41,Direct,Home_Improvement,9,IL,50,0
713,153378,0.39,0,0.33,1,41327,36,10.82,Direct,Personal,28,CA,25,0
659,82800,,8,0.81,0,12776,36,19.8,Partner,Personal,29,IL,74,0
796,94538,0.31,2,0.18,8,16348,36,27.3,Partner,Personal,40,CA,45,1
627,192150,0.25,8,0.67,5,11473,60,21.01,Mail,Personal,35,FL,24,0
664,134490,0.44,19,0.24,7,35500,36,33.84,Direct,Debt_Consolidation,12,MI,25,1
833,64597,0.21,10,0.12,10,39508,60,10.71,Direct,Home_Improvement,5,IL,35,1
818,25573,0.62,5,0.35,6,23974,36,13.39,Direct,Home_Improvement,0,OH,21,1
656,156658,0.78,5,0.59,4,16117,36,28.45,Direct,Debt_Consolidation,10,IL,74,0
716,96392,0.1,14,0.38,6,48692,60,16.94,Partner,Home_Improvement,24,PA,69,0
710,157834,0.57,1,0.06,2,14858,60,25.98,Partner,Debt_Consolidation,19,NY,47,0
754,68412,0.24,16,0.88,6,43363,36,11.53,Mail,Personal,32,GA,58,1
686,30977,0.63,6,0.53,1,28525,36,24.15,Partner,Personal,36,GA,57,0
843,68909,,13,0.24,1,10951,36,25.06,Direct,Personal,31,Other,64,1
636,192393,0.77,9,0.05,4,2345,36,29.25,Partner,Personal,20,NY,50,0
773,146441,0.77,2,0.92,1,15597,60,30.14,Mail,Personal,39,TX,38,1
636,179023,0.73,15,0.82,5,3687,60,11.94,Direct,Home_Improvement,30,MI,66,1
768,49889,0.44,20,0.24,0,25939,36,15.36,Direct,Home_Improvement,37,OH,59,0
776,178489,0.48,9,0.15,4,17810,36,31.12,Direct,Debt_Consolidation,5,CA,65,1
601,33478,0.5,12,0.17,5,43138,60,7.04,Direct,Debt_Consolidation,34,MI,63,0
671,54785,0.02,18,0.98,10,8450,60,6.69,Mail,Home_Improvement,17,IL,74,0
760,56279,0.41,19,0.97,7,45402,60,23.3,Direct,Business,11,CA,36,0
833,156368,0.12,15,0.66,10,49755,36,15.57,Mail,Personal,22,MI,48,0
690,146133,0.77,1,0.77,10,2914,60,10.08,Partner,Debt_Consolidation,34,CA,47,1
601,26049,0.19,11,0.37,2,17981,36,32.17,Mail,Debt_Consolidation,10,TX,45,0
552,124779,0.15,7,0.49,3,35847,60,10.22,Direct,Home_Improvement,33,MI,34,0
737,194536,0.13,7,0.47,3,7140,36,29.26,Direct,Debt_Consolidation,1,PA,74,1
697,167213,0.04,6,0.3,7,3775,36,27.75,Direct,Personal,13,PA,47,0
675,38184,0.57,6,0.68,1,29668,36,28.64,Partner,Debt_Consolidation,3,CA,40,0
837,93882,0.72,14,0.62,5,27268,60,25.78,Partner,Personal,22,MI,62,0
767,88652,0.71,6,0.76,3,2703,60,10.23,Direct,Auto,8,GA,32,0
616,180892,0.03,15,0.46,1,47031,60,26.91,Direct,Personal,1,CA,35,0
602,71085,0.61,16,0.8,2,7194,36,19.49,Direct,Home_Improvement,8,MI,61,1
578,146762,0.72,12,0.82,2,28685,36,16.79,Mail,Personal,10,TX,24,1
691,71600,0.1,17,0.8,4,4762,60,15.72,Mail,Business,24,FL,21,1
705,145408,0.66,20,0.07,0,11161,36,19.84,Mail,Debt_Consolidation,16,Other,74,0
796,132076,0.56,18,0.57,8,9855,60,10.86,Direct,Personal,,IL,62,1
731,188483,0.06,20,0.15,3,36351,60,28.2,Partner,Home_Improvement,8,NY,69,0
594,106276,0.22,20,0.45,10,1710,36,13.76,Direct,Business,7,Other,67,1
694,62660,0.52,19,0.03,6,43022,36,13.14,Partner,Personal,31,NC,40,0
795,165843,0.63,11,0.37,6,33546,36,25.69,Partner,Debt_Consolidation,27,MI,47,1
613,103586,0.27,12,0.76,4,47798,36,16.88,Direct,Home_Improvement,24,IL,70,0
809,82323,0.69,8,0.35,9,6344,60,14.78,Direct,Debt_Consolidation,36,NY,43,1
631,164407,0.35,2,0.93,10,26473,36,32.33,Mail,Personal,6,Other,67,1
808,179887,0.62,14,0.04,7,44976,36,22.63,Direct,Home_Improvement,0,FL,34,0
551,149370,0.29,1,0.35,6,13641,36,16.79,Direct,Debt_Consolidation,,CA,75,0
713,52485,0.54,12,0.02,7,33511,36,23.89,Direct,Business,,NY,26,0
828,116111,0.03,17,0.78,2,2282,36,19.67,Mail,Personal,17,OH,31,1
791,77472,0.75,3,0.52,9,1899,60,26.28,Direct,Business,27,Other,38,0
745,57462,0.77,17,0.21,5,6392,60,19.19,Mail,Personal,30,FL,32,1
594,74383,0.76,17,0.18,2,22955,36,23.21,Direct,Home_Improvement,,GA,48,0
705,171238,0.57,16,0.43,1,39153,36,12.59,Partner,Personal,37,NC,68,0
831,64967,0.76,13,0.82,3,19521,36,31.16,Direct,Debt_Consolidation,35,Other,49,0
778,59387,0.12,4,0.87,10,29465,36,20.04,Direct,Personal,3,NY,26,1
634,118005,0.62,0,0.25,2,11030,60,16.19,Direct,Personal,12,NY,73,0
714,158110,0.6,20,0.65,7,43490,60,28.97,Direct,Auto,28,TX,27,0
711,103570,0.22,17,0.35,3,17807,36,8.08,Direct,Home_Improvement,8,CA,29,1
580,79939,0.56,5,0.96,5,35580,36,17.98,Partner,Auto,38,NC,36,1
623,102182,0.39,10,0.34,2,44430,36,12.09,Partner,Home_Improvement,31,PA,37,0
589,125991,0.35,2,0.59,2,45023,36,32.52,Mail,Personal,6,NY,65,1
556,79791,0.63,6,0.15,10,47519,36,34.49,Partner,Personal,16,TX,25,1
762,181577,0.16,9,0.56,3,11288,36,34.49,Mail,Auto,27,PA,35,1
692,162284,0.52,14,0.92,4,1285,36,20.82,Partner,Personal,9,TX,57,1
824,73770,0.55,15,0.33,2,11038,60,17.02,Partner,Personal,39,IL,39,1
627,48186,0.03,8,0.24,7,5592,60,21.68,Direct,Debt_Consolidation,25,CA,21,0
588,88683,0.79,15,0.45,1,22366,60,16.19,Partner,Home_Improvement,7,MI,48,0
551,167748,0.3,19,0.85,7,40679,36,18.72,Mail,Debt_Consolidation,39,NY,45,0
625,150681,0.51,3,0.1,8,2386,60,7.27,Mail,Personal,5,PA,52,1
629,88652,0.18,18,0.53,6,27412,36,26.3,Partner,Personal,23,Other,63,0
671,142778,0.46,9,0.9,9,2173,60,28.78,Partner,Debt_Consolidation,10,CA,55,1
831,110221,0.28,2,0.2,5,22169,36,15.44,Partner,Personal,33,TX,23,0
602,23657,0.77,10,0.79,1,8792,36,10.83,Direct,Debt_Consolidation,25,PA,42,0
810,110180,0.77,8,0.08,9,42292,36,24.32,Partner,Auto,31,CA,42,0
700,33211,0.08,16,0.12,5,48702,60,32.78,Partner,Personal,1,CA,64,0
712,60562,0.5,7,0.94,9,32461,36,18.33,Partner,Business,1,OH,68,1
596,51047,0.68,19,0.75,2,21769,36,28.66,Direct,Home_Improvement,2,CA,28,0
760,78130,0.5,9,0.84,2,6169,36,5.76,Direct,Home_Improvement,30,Other,35,0
668,134839,0.19,1,0.42,6,28294,36,7.41,Partner,Personal,22,PA,56,1
774,47737,0.13,1,0.12,6,45053,60,33.28,Direct,Debt_Consolidation,27,Other,21,0
835,23674,0.33,20,0.4,7,46243,36,12.88,Mail,Personal,34,CA,60,0
729,167282,0.38,4,0.67,3,7765,60,20.29,Partner,Debt_Consolidation,30,FL,26,0
707,32723,0.09,15,0.08,2,28829,36,13.84,Direct,Home_Improvement,23,NY,31,0
749,61383,0.71,19,0.65,10,37308,36,8.26,Direct,Debt_Consolidation,3,PA,73,0
672,42095,0.44,12,0.9,10,15426,60,23.9,Direct,Auto,4,TX,55,1
578,44633,0.67,20,0.84,4,37629,36,22.91,Direct,Debt_Consolidation,4,PA,31,1
835,76305,0.22,11,0.28,9,49356,36,27.34,Direct,Personal,21,FL,37,0
605,53712,0.24,8,0.23,3,12377,36,31.83,Partner,Home_Improvement,16,FL,34,0
619,74307,0.23,12,0.47,0,22990,60,30.46,Mail,Debt_Consolidation,19,PA,55,0
730,75574,0.36,11,0.54,8,49887,60,7.73,Direct,Personal,8,NC,30,1
737,188259,0.58,12,0.86,5,30041,36,12.58,Direct,Home_Improvement,33,FL,51,0
607,26682,0.16,3,0.69,4,3001,36,22.94,Direct,Debt_Consolidation,4,Other,29,0
653,35527,0.66,12,0.41,0,25577,36,32.31,Direct,Debt_Consolidation,15,Other,60,0
775,123373,0.71,12,0.18,2,19141,36,32.26,Mail,Auto,27,IL,38,0
828,83116,0.57,13,0.32,10,1947,60,32.34,Direct,Home_Improvement,25,CA,72,0
582,167196,0.13,3,0.79,1,4894,60,15.13,Mail,Personal,30,IL,46,0
666,36603,0.37,13,0.28,0,20359,36,6.49,Direct,Debt_Consolidation,29,FL,35,0
740,124973,0.75,5,0.94,5,36306,36,21.39,Mail,Business,1,PA,60,0
811,179338,0.33,6,0.35,8,36234,60,11.52,Partner,Debt_Consolidation,38,OH,61,1
713,169477,0.55,14,0.17,8,26550,36,17.86,Partner,Home_Improvement,20,NY,30,1
607,70259,0.25,18,0.83,4,2006,36,5.11,Direct,Auto,17,FL,50,0
618,31480,0.42,5,0.09,2,16738,36,11.22,Direct,Home_Improvement,30,FL,65,1
